X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-77.0344461910136,38.9190256188872,26014250,38.919019,-77.034449,15th & W St NW,classic,453,active,2022/03/25 10:19:04+00,18,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-76.9901250433515,38.8824923754259,26014251,38.882489,-76.990121,12th St & Pennsylvania Ave SE,classic,454,active,2022/03/25 08:34:56+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.0022405601344,38.9574690756916,26014252,38.957463,-77.002239,3rd St & Riggs Rd NE,classic,455,active,2022/03/25 09:23:31+00,6,0,7,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.1129878317399,38.8766997877076,26014253,38.876695,-77.112982,Carlin Springs Rd & N Thomas St,classic,456,active,2022/03/25 09:58:26+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/03/25 10:27:45+00,,"Arlington, VA"
-77.2201574117395,38.9152559921775,26014254,38.915246,-77.220157,Towers Crescent Dr & Tysons One Pl,classic,457,active,2022/03/25 04:55:50+00,5,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2022/03/25 10:27:45+00,,"Fairfax, VA"
-76.9984113271735,38.9029417862031,26014255,38.902932,-76.998405,6th & K St NE,classic,458,active,2022/03/25 08:43:54+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.1071447477926,39.0147212704552,26014256,39.014716,-77.107143,Pooks Hill Rd & Linden Ave,classic,459,active,2022/03/25 04:56:01+00,6,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/03/25 10:27:45+00,,"Montgomery County, MD (South)"
-76.9883106796684,38.9826555535497,26014257,38.98265,-76.988311,Takoma Park Rec Center,classic,460,active,2022/03/25 04:55:52+00,6,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/03/25 10:27:45+00,,"Montgomery County, MD (South)"
-76.9884252101572,38.9881055335589,26014258,38.988101,-76.988422,New Hampshire & Kirklynn Ave,classic,461,active,2022/03/25 04:56:01+00,4,0,11,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/03/25 10:27:45+00,,"Montgomery County, MD (South)"
-77.0510213420152,39.0384325815611,26014259,39.038424,-77.05102,Wheaton Metro / Georgia Ave & Reedie Dr,classic,462,active,2022/03/25 10:22:30+00,14,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",44,2022/03/25 10:27:45+00,,"Montgomery County, MD (South)"
-77.0477915073535,39.0448927564387,26014260,39.044887,-77.047788,Amherst Ave & Elkins St,classic,463,active,2022/03/25 04:55:51+00,6,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/03/25 10:27:45+00,,"Montgomery County, MD (South)"
-77.0483976819208,39.0359744805863,26014261,39.035965,-77.048395,Amherst Ave & Prichard Rd,classic,464,active,2022/03/25 04:55:52+00,7,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/03/25 10:27:45+00,,"Montgomery County, MD (South)"
-77.053092515253,39.0432780221514,26014262,39.043272,-77.053085,Grandview & Blueridge Ave,classic,465,active,2022/03/25 10:07:22+00,5,0,10,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/03/25 10:27:45+00,,"Montgomery County, MD (South)"
-77.0473555445358,39.0320383581521,26014263,39.032029,-77.04735,Windham Ln & Amherst Ave,classic,466,active,2022/03/25 08:40:07+00,4,0,11,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/03/25 10:27:45+00,,"Montgomery County, MD (South)"
-77.3407901675923,38.9704218437984,26014264,38.970412,-77.340787,North Shore Dr & Village Rd,classic,467,active,2022/03/25 04:55:51+00,3,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2022/03/25 10:27:45+00,,"Fairfax, VA"
-77.3630994503967,38.9551756737624,26014265,38.955171,-77.363094,Town Center Pkwy & Sunset Hills Rd,classic,468,active,2022/03/25 04:55:52+00,10,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",104,2022/03/25 10:27:45+00,,"Fairfax, VA"
-77.0162612064804,38.9688453896986,26014266,38.968834,-77.016258,3rd & Underwood St NW,classic,469,active,2022/03/25 07:46:00+00,12,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-76.9795187527534,38.932937744393,26014267,38.93293,-76.979517,18th & Monroe St NE,classic,470,active,2022/03/25 09:26:09+00,8,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.0217394171275,38.8834546665888,26014268,38.88345,-77.021741,7th & E St SW,classic,471,active,2022/03/25 10:26:45+00,12,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.1649755077298,39.1213365265213,26014269,39.121327,-77.164969,Shady Grove Metro East,classic,472,active,2022/03/25 04:55:52+00,16,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",43,2022/03/25 10:27:45+00,,"Montgomery County, MD (North)"
-77.0651530283432,38.9053739013579,26014270,38.905368,-77.065149,Potomac & M St NW,classic,473,active,2022/03/25 09:56:48+00,3,0,14,3,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.0407912903296,38.9240952635326,26014271,38.924088,-77.040787,Columbia & Ontario Rd NW,classic,474,active,2022/03/25 10:20:57+00,16,0,5,2,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.111069760953,38.8882864233651,26014272,38.888282,-77.111066,Washington-Liberty High School / N Stafford St & Generals Way,classic,475,active,2022/03/25 04:55:48+00,14,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/03/25 10:27:45+00,,"Arlington, VA"
-77.1423246711007,38.8860544731585,26014273,38.886048,-77.142317,Westover Library / Washington Blvd & N McKinley Rd,classic,476,active,2022/03/25 10:08:35+00,13,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/03/25 10:27:45+00,,"Arlington, VA"
-77.1020262818468,38.8593146271267,26014274,38.859306,-77.102019,Columbia Pike & George Mason Dr,classic,477,active,2022/03/25 10:03:31+00,3,0,12,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/03/25 10:27:45+00,,"Arlington, VA"
-77.1670560551607,39.1258375521472,26014275,39.125828,-77.167059,Columbus Ave & Tribeca St,classic,478,active,2022/03/25 04:55:59+00,5,0,6,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",43,2022/03/25 10:27:45+00,,"Montgomery County, MD (North)"
-77.1648645035427,39.1233364472643,26014276,39.12333,-77.16486,Columbus Ave & Gramercy Blvd,classic,479,active,2022/03/25 04:56:02+00,8,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",43,2022/03/25 10:27:45+00,,"Montgomery County, MD (North)"
-77.3542838294067,38.9642200551937,26014277,38.964208,-77.35428,Reston Pkwy & Spectrum Dr,classic,480,active,2022/03/25 04:55:52+00,8,0,7,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",104,2022/03/25 10:27:45+00,,"Fairfax, VA"
-77.2038668517549,39.1056464863681,26014278,39.105642,-77.20386,Key West Ave & Great Seneca Hwy,classic,481,active,2022/03/25 04:55:53+00,9,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",43,2022/03/25 10:27:45+00,,"Montgomery County, MD (North)"
-77.0541613725809,38.8995060647481,26014279,38.8995,-77.054155,Virginia Ave & 25th St NW,classic,482,active,2022/03/25 10:26:56+00,6,0,13,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.0346817365302,38.9054319626643,26014280,38.905424,-77.034674,15th & M St NW,classic,483,active,2022/03/25 10:12:37+00,15,0,4,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.0271148173654,38.925639659941,26014281,38.925636,-77.027112,11th & Girard St NW,classic,484,active,2022/03/25 10:23:26+00,15,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.045638977447,38.9126528900727,26014282,38.912644,-77.04564,Connecticut Ave & R St NW,classic,485,active,2022/03/25 10:19:17+00,11,0,7,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.0820860135494,38.8925623436231,26014283,38.892556,-77.082089,Wilson Blvd & N Troy St,classic,486,active,2022/03/25 09:44:49+00,8,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",41,2022/03/25 10:27:45+00,,"Arlington, VA"
-77.0871306262456,38.9363031916354,26014284,38.936298,-77.087128,American University East Campus,classic,487,active,2022/03/25 10:16:08+00,18,0,0,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.0332344615027,38.8922531486667,26014285,38.892244,-77.033234,15th St & Constitution Ave NW,classic,488,active,2022/03/25 10:12:26+00,0,0,19,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.050268958512,38.9053091869657,26014286,38.905303,-77.050264,23rd & M St NW,classic,490,active,2022/03/25 10:08:02+00,6,0,13,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.1926441972298,39.106980642618,26014287,39.106971,-77.192645,Corporate Blvd & Omega Dr,classic,491,active,2022/03/25 07:43:30+00,9,0,6,5,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",43,2022/03/25 10:27:45+00,,"Montgomery County, MD (North)"
-77.2023537563786,39.1061625649145,26014288,39.106152,-77.202354,Key West Ave & Diamondback Dr,classic,492,active,2022/03/24 04:59:38+00,9,0,2,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",43,2022/03/25 10:27:45+00,,"Montgomery County, MD (North)"
-76.9818475169274,38.846277549894,26014289,38.84627,-76.98185,Alabama Ave & Stanton Rd SE / Shops at Park Village,classic,493,active,2022/03/24 04:59:35+00,15,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-76.9755702327,38.8437810657902,26014290,38.84377,-76.97557,Mississippi Ave & 19th St SE / THEARC,classic,494,active,2022/03/24 04:59:38+00,0,0,19,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-76.9770323693897,38.846240668133,26014291,38.84623,-76.97703,19th & Savannah St SE,classic,495,active,2022/03/25 07:49:56+00,4,0,7,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.0009006729649,38.8360093238993,26014292,38.836,-77.0009,4th St & Mississippi Ave SE,classic,496,active,2022/03/24 18:09:44+00,13,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.0054954132169,38.8244873697095,26014293,38.824481,-77.005497,1st & S Capitol St SE / Oxon Run Trail,classic,497,active,2022/03/25 04:55:52+00,10,0,9,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.002236360431,38.8237397743188,26014294,38.82373,-77.00223,Livingston Rd & 3rd St SE,classic,498,active,2022/03/25 05:17:03+00,1,0,14,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.010331355664,38.8190999717733,26014295,38.81909,-77.01033,Joliet St & MLK Ave SW/Bald Eagle Rec Ctr,classic,499,active,2022/03/25 06:15:29+00,12,0,6,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-76.9497167322909,38.8830224728115,26014296,38.883011,-76.949709,37th & Ely Pl SE,classic,500,active,2022/03/24 17:57:06+00,12,0,3,0,0,Yes,No,No,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.0333862848098,38.8964690225048,26014297,38.896465,-77.033381,15th St & Pennsylvania Ave NW,classic,501,active,2022/03/25 10:22:43+00,10,0,9,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.0252421111507,38.8804451600152,26014298,38.88044,-77.025236,Maine Ave & 9th St SW,classic,505,active,2022/03/25 10:20:44+00,4,0,9,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.0077969838468,38.9150037115803,26014299,38.915,-77.0078,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,classic,506,active,2022/03/24 21:48:56+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.0500659483643,39.043135226112,26014300,39.04313,-77.05006,Blueridge Ave & Elkin St,classic,507,active,2022/03/24 20:46:22+00,4,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/03/25 10:27:45+00,,"Montgomery County, MD (South)"
-77.0279111925734,38.9567451040715,26014301,38.95674,-77.02791,Georgia Ave & Kennedy St NW,classic,508,active,2022/03/25 04:55:48+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-76.9960254888498,38.8922307844368,26014302,38.89222,-76.99602,7th St & Massachusetts Ave NE,classic,509,active,2022/03/25 09:37:24+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-76.9834078786338,38.8733571015349,26014303,38.87335,-76.9834,Anacostia Park,classic,510,active,2022/03/25 06:47:22+00,15,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.1207809209313,39.0620456516516,26014304,39.062041,-77.120776,Twinbrook Metro,classic,511,active,2022/03/24 17:09:28+00,5,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,14,"KEY,CREDITCARD",43,2022/03/25 10:27:45+00,,"Montgomery County, MD (North)"
-77.1128777800582,39.0475415129868,26014305,39.04753,-77.11287,White Flint Metro,classic,512,active,2022/03/25 04:55:49+00,20,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,25,"KEY,CREDITCARD",43,2022/03/25 10:27:45+00,,"Montgomery County, MD (North)"
-77.1093335327777,39.049004188511,26014306,39.049,-77.10933,Citadel Ave & McGrath Blvd,classic,513,active,2022/03/24 12:33:21+00,13,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",43,2022/03/25 10:27:45+00,,"Montgomery County, MD (North)"
-77.1136784412088,39.049774746315,26014307,39.049765,-77.11368,Rockville Pike & Old Georgetown Rd,classic,514,active,2022/03/24 04:59:40+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",43,2022/03/25 10:27:45+00,,"Montgomery County, MD (North)"
-77.1135061923272,39.0431809831859,26014308,39.04317,-77.1135,Woodglen Dr & Executive Blvd,classic,515,active,2022/03/24 19:02:31+00,8,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,16,"KEY,CREDITCARD",43,2022/03/25 10:27:45+00,,"Montgomery County, MD (North)"
-77.1257027179788,39.0487355298894,26014309,39.04873,-77.1257,Executive Blvd & E Jefferson St,classic,516,active,2022/03/24 18:31:16+00,1,0,14,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",43,2022/03/25 10:27:45+00,,"Montgomery County, MD (North)"
-77.1134567740003,39.0629087440413,26014310,39.0629,-77.113454,Fishers Ln & Rock Creek Mill Rd,classic,517,active,2022/03/24 04:59:34+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",43,2022/03/25 10:27:45+00,,"Montgomery County, MD (North)"
-77.1292390591566,39.0621987668258,26014311,39.06219,-77.129235,Congressional Ln & E Jefferson St,classic,518,active,2022/03/24 17:39:47+00,7,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",43,2022/03/25 10:27:45+00,,"Montgomery County, MD (North)"
-77.0007757683106,39.0004833646624,26014312,39.00048,-77.00077,Garland Ave & Walden Rd,classic,519,active,2022/03/24 04:59:40+00,9,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",44,2022/03/25 10:27:45+00,,"Montgomery County, MD (South)"
-77.2303392256274,38.9224610678052,26014313,38.92245,-77.23034,Greensboro & Pinnacle Dr,classic,520,active,2022/03/24 04:59:34+00,11,0,1,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,13,"KEY,CREDITCARD",104,2022/03/25 10:27:45+00,,"Fairfax, VA"
-76.843269477218,38.9083948303417,26014314,38.908391,-76.843263,1301 McCormick Dr / Wayne K. Curry Admin Bldg,classic,521,active,2022/03/24 04:59:34+00,10,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",133,2022/03/25 10:27:45+00,,Prince George's County
-76.8446025282984,38.8998206458338,26014315,38.899811,-76.844604,Largo Town Center Metro,classic,522,active,2022/03/24 04:59:40+00,16,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",133,2022/03/25 10:27:45+00,,Prince George's County
-76.937354598547,38.9695864342458,26014316,38.969581,-76.937349,Baltimore Ave & Van Buren St / Riverdale Park Station,classic,523,active,2022/03/24 04:59:41+00,14,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"KEY,CREDITCARD",133,2022/03/25 10:27:45+00,,Prince George's County
-76.9401359086685,38.9554899705512,26014317,38.95548,-76.940133,Baltimore Ave & Jefferson St,classic,524,active,2022/03/24 04:59:40+00,2,0,13,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",133,2022/03/25 10:27:45+00,,Prince George's County
-76.9600598634507,38.9362207458781,26014318,38.936213,-76.960054,Perry & 35th St,classic,525,active,2022/03/24 19:51:13+00,2,0,13,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",133,2022/03/25 10:27:45+00,,Prince George's County
-77.0108226596329,38.8696913573486,26014319,38.869683,-77.010815,Potomac Ave & Half St SW,classic,527,active,2022/03/25 09:51:03+00,2,0,20,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,23,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-76.8255360002701,38.8899475633723,26014320,38.88994,-76.825535,Largo Rd & Campus Way / Prince Georges's Comm Col,classic,530,active,2022/03/24 19:25:32+00,4,0,11,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"KEY,CREDITCARD",133,2022/03/25 10:27:45+00,,Prince George's County
-76.9845181507217,38.8550161181832,26014321,38.855004,-76.984512,Stanton Square SE,classic,531,active,2022/03/24 20:42:27+00,15,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
-77.0329531203465,38.9319980285758,26014322,38.931991,-77.032956,14th & Newton St NW,classic,532,active,2022/03/25 10:17:03+00,12,0,5,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"KEY,CREDITCARD",42,2022/03/25 10:27:45+00,,"Washington, DC"
